major_code,major_title,sub_major_code,sub_major_title,minor_code,minor_title,unit_code,unit_title,unit_description,skill_level,task_letter,task_text,source,source_year
1,MANAGERS,12,ADMINISTRATIVE AND COMMERCIAL MANAGERS,121,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,1211,FINANCE MANAGERS,"Finance Managers plan, direct and coordinate the financial operations of an enterprise or organization, in consultation with senior managers and with managers of other departments or sections, or of enterprises that provide financial services to other enterprises and organizations.",,j,"managing, planning, scheduling and monitoring the tasks of other workers. 9 MALAYSIA STANDARD CLASSIFICATION OF OCCUPATIONS / MANAGERS",MASCO 2020,2020
1,MANAGERS,12,ADMINISTRATIVE AND COMMERCIAL MANAGERS,121,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,1212,HUMAN RESOURCE MANAGERS,"Human Resource Managers plan, organise, direct, control and coordinate policies concerning the personnel, industrial relations and occupational safety and health of an enterprise or organisation, or of enterprises that provide human resource services to other enterprises and organisations.",,a,"planning, directing and coordinating policies concerning activities of personnel and the industrial relations of the enterprise or organisation;",MASCO 2020,2020
1,MANAGERS,12,ADMINISTRATIVE AND COMMERCIAL MANAGERS,121,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,1212,HUMAN RESOURCE MANAGERS,"Human Resource Managers plan, organise, direct, control and coordinate policies concerning the personnel, industrial relations and occupational safety and health of an enterprise or organisation, or of enterprises that provide human resource services to other enterprises and organisations.",,b,"planning and organising procedures for recruitment, training, promotion, transfer and dismissal of staff;",MASCO 2020,2020
1,MANAGERS,12,ADMINISTRATIVE AND COMMERCIAL MANAGERS,121,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,1212,HUMAN RESOURCE MANAGERS,"Human Resource Managers plan, organise, direct, control and coordinate policies concerning the personnel, industrial relations and occupational safety and health of an enterprise or organisation, or of enterprises that provide human resource services to other enterprises and organisations.",,c,planning and organising negotiations and procedures for determination of wage structures and levels and for consultation with workers on conditions of employment;,MASCO 2020,2020
1,MANAGERS,12,ADMINISTRATIVE AND COMMERCIAL MANAGERS,121,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,1212,HUMAN RESOURCE MANAGERS,"Human Resource Managers plan, organise, direct, control and coordinate policies concerning the personnel, industrial relations and occupational safety and health of an enterprise or organisation, or of enterprises that provide human resource services to other enterprises and organisations.",,d,"overseeing safety, health and related activities;",MASCO 2020,2020
1,MANAGERS,12,ADMINISTRATIVE AND COMMERCIAL MANAGERS,121,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,1212,HUMAN RESOURCE MANAGERS,"Human Resource Managers plan, organise, direct, control and coordinate policies concerning the personnel, industrial relations and occupational safety and health of an enterprise or organisation, or of enterprises that provide human resource services to other enterprises and organisations.",,e,"establishing and managing budgets, controlling expenditure and ensuring the efficient use of resources;",MASCO 2020,2020
1,MANAGERS,12,ADMINISTRATIVE AND COMMERCIAL MANAGERS,121,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,1212,HUMAN RESOURCE MANAGERS,"Human Resource Managers plan, organise, direct, control and coordinate policies concerning the personnel, industrial relations and occupational safety and health of an enterprise or organisation, or of enterprises that provide human resource services to other enterprises and organisations.",,f,establishing and directing operational and administrative procedures;,MASCO 2020,2020
1,MANAGERS,12,ADMINISTRATIVE AND COMMERCIAL MANAGERS,121,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,1212,HUMAN RESOURCE MANAGERS,"Human Resource Managers plan, organise, direct, control and coordinate policies concerning the personnel, industrial relations and occupational safety and health of an enterprise or organisation, or of enterprises that provide human resource services to other enterprises and organisations.",,g,overseeing the development and implementation of management information systems;,MASCO 2020,2020
1,MANAGERS,12,ADMINISTRATIVE AND COMMERCIAL MANAGERS,121,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,1212,HUMAN RESOURCE MANAGERS,"Human Resource Managers plan, organise, direct, control and coordinate policies concerning the personnel, industrial relations and occupational safety and health of an enterprise or organisation, or of enterprises that provide human resource services to other enterprises and organisations.",,h,"ensuring compliance with standards and legislation relating to employees’ rights, safety and health, equal opportunity and related concerns;",MASCO 2020,2020
1,MANAGERS,12,ADMINISTRATIVE AND COMMERCIAL MANAGERS,121,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,1212,HUMAN RESOURCE MANAGERS,"Human Resource Managers plan, organise, direct, control and coordinate policies concerning the personnel, industrial relations and occupational safety and health of an enterprise or organisation, or of enterprises that provide human resource services to other enterprises and organisations.",,i,"overseeing the selection, training and performance of staff for the entire enterprise or organisation;",MASCO 2020,2020
1,MANAGERS,12,ADMINISTRATIVE AND COMMERCIAL MANAGERS,121,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,1212,HUMAN RESOURCE MANAGERS,"Human Resource Managers plan, organise, direct, control and coordinate policies concerning the personnel, industrial relations and occupational safety and health of an enterprise or organisation, or of enterprises that provide human resource services to other enterprises and organisations.",,j,consulting with the senior management and with managers of other departments;,MASCO 2020,2020
1,MANAGERS,12,ADMINISTRATIVE AND COMMERCIAL MANAGERS,121,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,1212,HUMAN RESOURCE MANAGERS,"Human Resource Managers plan, organise, direct, control and coordinate policies concerning the personnel, industrial relations and occupational safety and health of an enterprise or organisation, or of enterprises that provide human resource services to other enterprises and organisations.",,k,representing the enterprise or organisation in external matters;,MASCO 2020,2020
1,MANAGERS,12,ADMINISTRATIVE AND COMMERCIAL MANAGERS,121,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,1212,HUMAN RESOURCE MANAGERS,"Human Resource Managers plan, organise, direct, control and coordinate policies concerning the personnel, industrial relations and occupational safety and health of an enterprise or organisation, or of enterprises that provide human resource services to other enterprises and organisations.",,l,performing related tasks; and,MASCO 2020,2020
1,MANAGERS,12,ADMINISTRATIVE AND COMMERCIAL MANAGERS,121,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,1212,HUMAN RESOURCE MANAGERS,"Human Resource Managers plan, organise, direct, control and coordinate policies concerning the personnel, industrial relations and occupational safety and health of an enterprise or organisation, or of enterprises that provide human resource services to other enterprises and organisations.",,m,"managing, planning, scheduling and monitoring the tasks of other workers.",MASCO 2020,2020
1,MANAGERS,12,ADMINISTRATIVE AND COMMERCIAL MANAGERS,121,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,1213,POLICY AND PLANNING MANAGERS,"Policy and Planning Managers plan, organise, coordinate and advise on policy and strategic planning activities within the government or for non-government organisations and private sector agencies, or manage the activities of enterprises that provide policy and strategic planning services.",,a,"developing, implementing and monitoring strategic plans, programmes, policies, processes, systems and procedures to achieve goals, objectives and work standards;",MASCO 2020,2020
1,MANAGERS,12,ADMINISTRATIVE AND COMMERCIAL MANAGERS,121,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,1213,POLICY AND PLANNING MANAGERS,"Policy and Planning Managers plan, organise, coordinate and advise on policy and strategic planning activities within the government or for non-government organisations and private sector agencies, or manage the activities of enterprises that provide policy and strategic planning services.",,b,"developing, directing, administering and participating in policy research and analysis;",MASCO 2020,2020
1,MANAGERS,12,ADMINISTRATIVE AND COMMERCIAL MANAGERS,121,BUSINESS SERVICES AND ADMINISTRATION MANAGERS,1213,POLICY AND PLANNING MANAGERS,"Policy and Planning Managers plan, organise, coordinate and advise on policy and strategic planning activities within the government or for non-government organisations and private sector agencies, or manage the activities of enterprises that provide policy and strategic planning services.",,c,"analysing and interpreting results of studies, and preparing reports detailing findings, recommendations or conclusions;",MASCO 2020,2020
